-------------------------------------------------------------------------------------------------

ICSE 2017 research paper data 

-------------------------------------------------------------------------------------------------

-------------------------------------------------------------------------------------------------
Plugins by scenario
-------------------------------------------------------------------------------------------------

ID   Plugin_Version                                               OOP_or_POP Scenario
---- ------------------------------------------------------------ ---------- --------------------
1    adrotate.3.9.4                                               OOP        Heightened-critical
FP       sermon-browser.0.43                                          sermon-browser.0.43/sb-includes/ajax.php                                                                                       35                     0           1           0           0           0
FP       sermon-browser.0.43                                          sermon-browser.0.43/sb-includes/ajax.php                                                                                       36                     0           1           0           0           0
FP       sermon-browser.0.43                                          sermon-browser.0.43/sb-includes/ajax.php                                                                                       50                     0           1           0           0           0
FP       sermon-browser.0.43                                          sermon-browser.0.43/sb-includes/ajax.php                                                                                       52                     0           1           0           0           0
FP       sermon-browser.0.43                                          sermon-browser.0.43/sb-includes/ajax.php                                                                                       68                     0           1           0           0           0
FP       sermon-browser.0.43                                          sermon-browser.0.43/sb-includes/ajax.php                                                                                       92                     0           1           0           0           0
FP       wp-photo-album-plus.5.4.18                                   wp-photo-album-plus.5.4.18/wppa-photo-admin-autosave.php                                                                       805                    0           1           0           0           0
TP       advertizer.1.0                                               advertizer.1.0/click_ads.php                                                                                                   16                     1           0           0           0           0
TP       ajaxgallery.3.0                                              ajaxgallery.3.0/utils/list.php                                                                                                 31                     1           1           0           1           0
TP       ajaxgallery.3.0                                              ajaxgallery.3.0/utils/list.php                                                                                                 54                     0           0           0           1           0
TP       ajaxgallery.3.0                                              ajaxgallery.3.0/utils/options.php                                                                                              55                     0           1           0           1           0
TP       dynamic-font-replacement-4wp.1.3                             dynamic-font-replacement-4wp.1.3/admin/listings.php                                                                            27                     0           1           0           0           0
TP       dynamic-font-replacement-4wp.1.3                             dynamic-font-replacement-4wp.1.3/admin/listings.php                                                                            35                     0           1           0           0           0
TP       dynamic-font-replacement-4wp.1.3                             dynamic-font-replacement-4wp.1.3/admin/listings.php                                                                            45                     0           1           0           0           0
TP       dynamic-font-replacement-4wp.1.3                             dynamic-font-replacement-4wp.1.3/admin/listings.php                                                                            91                     0           1           0           0           0
TP       dynamic-font-replacement-4wp.1.3                             dynamic-font-replacement-4wp.1.3/dfr.php                                                                                       97                     1           0           0           0           0
TP       easy-career-openings                                         easy-career-openings/includes/shortcodes/posting_details.php                                                                   4                      0           1           0           0           1
TP       global-content-blocks.1.2                                    global-content-blocks.1.2/gcb/gcb_export.php                                                                                   12                     1           0           0           0           0
TP       global-content-blocks.1.2                                    global-content-blocks.1.2/global-content-blocks.php                                                                            127                    0           1           0           0           0
TP       global-content-blocks.1.2                                    global-content-blocks.1.2/global-content-blocks.php                                                                            136                    0           1           0           0           0
TP       global-content-blocks.1.2                                    global-content-blocks.1.2/resources/tinymce/gcb_ajax_add.php                                                                   27                     0           1           0           0           0
TP       ip-logger.3.0                                                ip-logger.3.0/export.php                                                                                                       31                     0           0           0           1           1
TP       ip-logger.3.0                                                ip-logger.3.0/filter.php                                                                                                       4                      0           0           0           1           0
TP       ip-logger.3.0                                                ip-logger.3.0/filter.php                                                                                                       8                      0           0           0           1           0
TP       ip-logger.3.0                                                ip-logger.3.0/ip-logger/map-details.php                                                                                        40                     1           0           0           0           0
TP       ip-logger.3.0                                                ip-logger.3.0/map-details.php                                                                                                  40                     0           0           1           1           1
TP       ip-logger.3.0                                                ip-logger.3.0/scripts/ipla-communication.php                                                                                   92                     0           0           1           1           1
TP       ip-logger.3.0                                                ip-logger.3.0/scripts/ipla-communication.php                                                                                   108                    0           0           1           1           1
TP       ip-logger.3.0                                                ip-logger.3.0/scripts/ipla-communication.php                                                                                   123                    0           0           1           1           1
TP       ip-logger.3.0                                                ip-logger.3.0/scripts/ipla-communication.php                                                                                   152                    0           0           1           1           1
TP       ip-logger.3.0                                                ip-logger.3.0/scripts/ipla-communication.php                                                                                   170                    0           0           1           1           1
TP       ip-logger.3.0                                                ip-logger.3.0/scripts/ipla-communication.php                                                                                   188                    0           0           1           1           1
TP       ip-logger.3.0                                                ip-logger.3.0/scripts/ipla-communication.php                                                                                   205                    0           0           1           1           1
TP       oqey-headers.0.3                                             oqey-headers.0.3/bcupload.php                                                                                                  21                     0           1           0           0           0
TP       oqey-headers.0.3                                             oqey-headers.0.3/oqey_settings.php                                                                                             70                     1           0           0           0           0
TP       oqey-headers.0.3                                             oqey-headers.0.3/oqey_settings.php                                                                                             76                     0           1           0           0           1
TP       post-highlights.2.2                                          post-highlights.2.2/ajax/ph_settings.php                                                                                       30                     0           0           0           1           0
TP       post-highlights.2.2                                          post-highlights.2.2/post-highlights/ajax/ph_settings.php                                                                       30                     1           0           0           0           0
TP       profiles.2.0.RC1                                             profiles.2.0.RC1/admin/image-uploader.php                                                                                      25                     0           0           0           0           0
TP       profiles.2.0.RC1                                             profiles.2.0.RC1/admin/image-uploader.php                                                                                      27                     0           0           0           0           0
TP       profiles.2.0.RC1                                             profiles.2.0.RC1/admin/people-edit.php                                                                                         12                     0           0           0           1           1
TP       profiles.2.0.RC1                                             profiles.2.0.RC1/admin/people-edit.php                                                                                         25                     0           0           0           0           0
TP       profiles.2.0.RC1                                             profiles.2.0.RC1/admin/people-edit.php                                                                                         26                     0           0           0           0           0
TP       profiles.2.0.RC1                                             profiles.2.0.RC1/admin/people-edit.php                                                                                         29                     0           0           0           0           0
TP       profiles.2.0.RC1                                             profiles.2.0.RC1/admin/people-edit.php                                                                                         36                     0           0           0           0           0
TP       profiles.2.0.RC1                                             profiles.2.0.RC1/admin/people-edit.php                                                                                         37                     0           0           0           0           0
TP       profiles.2.0.RC1                                             profiles.2.0.RC1/library/bio-img.php                                                                                           16                     1           0           0           0           0
TP       videowhisper-video-presentation.1.1                          videowhisper-video-presentation.1.1/vp/c_status.php                                                                            31                     1           0           0           0           0
TP       videowhisper-video-presentation.1.1                          videowhisper-video-presentation.1.1/vp/c_status.php                                                                            32                     0           0           0           1           0
TP       videowhisper-video-presentation.1.1                          videowhisper-video-presentation.1.1/vp/c_status.php                                                                            36                     0           1           0           1           0
TP       videowhisper-video-presentation.1.1                          videowhisper-video-presentation.1.1/vp/c_status.php                                                                            41                     0           1           0           1           0
TP       wp-audio-gallery-playlist.0.12                               wp-audio-gallery-playlist.0.12/playlist.php                                                                                    47                     1           0           0           1           0
TP       all-video-gallery.1.2                                        all-video-gallery.1.2/categories/_add.php                                                                                      9                      0           0           0           1           0
TP       all-video-gallery.1.2                                        all-video-gallery.1.2/categories/_delete.php                                                                                   7                      0           0           0           1           0
TP       all-video-gallery.1.2                                        all-video-gallery.1.2/categories/_edit.php                                                                                     16                     0           0           0           1           0
TP       all-video-gallery.1.2                                        all-video-gallery.1.2/profiles/_add.php                                                                                        8                      0           0           0           1           0
TP       all-video-gallery.1.2                                        all-video-gallery.1.2/profiles/_delete.php                                                                                     7                      0           0           0           1           0
TP       all-video-gallery.1.2                                        all-video-gallery.1.2/profiles/_edit.php                                                                                       15                     0           0           0           1           0
TP       all-video-gallery.1.2                                        all-video-gallery.1.2/videos/_add.php                                                                                          23                     0           0           0           1           0
TP       all-video-gallery.1.2                                        all-video-gallery.1.2/videos/_delete.php                                                                                       7                      0           0           0           1           0
TP       all-video-gallery.1.2                                        all-video-gallery.1.2/videos/_edit.php                                                                                         33                     0           0           0           1           0
TP       contus-hd-flv-player.1.3                                     contus-hd-flv-player.1.3/contus-hd-flv-player/process-sortable.php                                                             29                     1           0           0           0           0
TP       contus-hd-flv-player.1.3                                     contus-hd-flv-player.1.3/functions.php                                                                                         244                    0           1           0           0           0
TP       contus-hd-flv-player.1.3                                     contus-hd-flv-player.1.3/functions.php                                                                                         262                    0           1           0           0           0
TP       contus-hd-flv-player.1.3                                     contus-hd-flv-player.1.3/functions.php                                                                                         343                    0           1           0           0           0
TP       contus-hd-flv-player.1.3                                     contus-hd-flv-player.1.3/functions.php                                                                                         469                    0           1           0           0           0
TP       contus-hd-flv-player.1.3                                     contus-hd-flv-player.1.3/hdflvplugin.php                                                                                       166                    0           1           0           0           0
TP       contus-hd-flv-player.1.3                                     contus-hd-flv-player.1.3/hdflvplugin.php                                                                                       172                    0           1           0           0           0
TP       contus-hd-flv-player.1.3                                     contus-hd-flv-player.1.3/manage.php                                                                                            551                    0           1           0           0           0
TP       contus-hd-flv-player.1.3                                     contus-hd-flv-player.1.3/manage.php                                                                                            555                    0           1           1           0           0
TP       copyright-licensing-tools.1.4                                copyright-licensing-tools.1.4/icopyright_xml.php                                                                               69                     1           0           0           0           0
TP       couponer.1.2                                                 couponer.1.2/add-coupon.php                                                                                                    16                     0           1           0           1           0
TP       couponer.1.2                                                 couponer.1.2/print-coupon.php                                                                                                  10                     1           1           1           1           1
TP       cp-multi-view-calendar.1.1.7                                 cp-multi-view-calendar.1.1.7/php/edit.php                                                                                      22                     0           0           0           1           0
TP       crawlrate-tracker.2.02                                       crawlrate-tracker.2.02/sbtracking-chart-data.php                                                                               49                     1           0           0           0           0
TP       duplicator.0.5.14                                            duplicator.0.5.14/installer/build/ajax.step1.php                                                                               300                    0           1           1           1           0
TP       duplicator.0.5.14                                            duplicator.0.5.14/installer/build/ajax.step1.php                                                                               309                    0           1           1           1           0
TP       duplicator.0.5.14                                            duplicator.0.5.14/installer/build/ajax.step1.php                                                                               316                    0           1           1           1           0
TP       duplicator.0.5.14                                            duplicator.0.5.14/installer/build/ajax.step2.php                                                                               82                     0           1           0           1           0
TP       duplicator.0.5.14                                            duplicator.0.5.14/installer/build/ajax.step2.php                                                                               83                     0           1           1           1           0
TP       duplicator.0.5.14                                            duplicator.0.5.14/installer/build/ajax.step2.php                                                                               124                    0           1           1           0           0
TP       duplicator.0.5.14                                            duplicator.0.5.14/installer/build/ajax.step2.php                                                                               131                    0           1           1           1           0
TP       duplicator.0.5.14                                            duplicator.0.5.14/installer/build/ajax.step2.php                                                                               132                    0           1           1           1           0
TP       duplicator.0.5.14                                            duplicator.0.5.14/installer/build/ajax.step2.php                                                                               145                    0           1           1           0           0
TP       duplicator.0.5.14                                            duplicator.0.5.14/installer/build/ajax.step2.php                                                                               154                    0           0           1           0           0
TP       duplicator.0.5.14                                            duplicator.0.5.14/installer/build/ajax.step2.php                                                                               156                    0           1           0           0           0
TP       duplicator.0.5.14                                            duplicator.0.5.14/installer/build/ajax.step2.php                                                                               169                    0           1           1           0           0
TP       duplicator.0.5.14                                            duplicator.0.5.14/installer/build/ajax.step2.php                                                                               191                    0           0           1           0           0
TP       duplicator.0.5.14                                            duplicator.0.5.14/view/actions.php                                                                                             106                    1           0           0           0           0
TP       faqs-manager.1.0                                             faqs-manager.1.0/groups.php                                                                                                    3                      0           0           0           1           0
TP       faqs-manager.1.0                                             faqs-manager.1.0/groups_add.php                                                                                                4                      0           0           0           1           0
TP       faqs-manager.1.0                                             faqs-manager.1.0/order_question.php                                                                                            3                      0           0           0           1           0
TP       faqs-manager.1.0                                             faqs-manager.1.0/order_question.php                                                                                            11                     0           0           0           1           0
TP       faqs-manager.1.0                                             faqs-manager.1.0/questions.php                                                                                                 3                      0           0           0           1           0
TP       faqs-manager.1.0                                             faqs-manager.1.0/questions_add.php                                                                                             3                      0           0           0           1           0
TP       faqs-manager.1.0                                             faqs-manager.1.0/wp_list_table.php                                                                                             144                    1           0           0           0           0
TP       freshmail-newsletter.1.5.8                                   freshmail-newsletter.1.5.8/include/wp_ajax_fm_form.php                                                                         50                     1           0           0           0           0
TP       gigpress.2.3.8                                               gigpress.2.3.8/admin/handlers.php                                                                                              87                     1           0           0           0           0
TP       gigpress.2.3.8                                               gigpress.2.3.8/admin/handlers.php                                                                                              94                     1           0           0           0           0
TP       google-document-embedder.2.5.16                              google-document-embedder.2.5.16/view.php                                                                                       377                    1           0           0           0           0
TP       landing-pages.1.8.7                                          landing-pages.1.8.7/modules/module.ab-testing.php                                                                              97                     1           0           0           0           0
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/getsortmanufacturers.php                                                                            346                    0           0           0           1           1
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/getsortmanufacturers.php                                                                            400                    0           0           0           1           1
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/getsortpricepoints.php                                                                              342                    0           0           0           1           1
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/getsortpricepoints.php                                                                              396                    0           0           0           1           1
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/l4accountscripts/updateaccount.php                                                                  61                     0           0           0           1           1
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/l4store/products_query.php                                                                          382                    0           0           0           1           1
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/l4store/products_query.php                                                                          436                    0           0           0           1           1
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/administration/backup.php                                                                   55                     0           0           1           1           1
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/administration/dbuploaderscript.php                                                         44                     0           0           1           1           1
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/administration/emailimageuploaderscript.php                                                 57                     0           0           1           1           1
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/administration/exportaccounts.php                                                           64                     0           0           1           1           1
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/administration/exportsubscribers.php                                                        61                     0           0           1           1           1
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/administration/imageuploaderscript.php                                                      114                    0           0           1           1           0
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/administration/imageuploaderscript.php                                                      158                    0           0           1           0           0
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/administration/imageuploaderscript.php                                                      166                    0           0           1           1           0
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/administration/imageuploaderscript.php                                                      193                    0           0           1           0           0
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/administration/imageuploaderscript.php                                                      201                    0           0           1           1           0
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/administration/imageuploaderscript.php                                                      226                    0           0           1           0           0
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/administration/imageuploaderscript.php                                                      234                    0           0           1           1           0
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/administration/imageuploaderscript.php                                                      259                    0           0           1           0           0
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/administration/imageuploaderscript.php                                                      267                    0           0           1           1           0
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/administration/imageuploaderscript.php                                                      292                    0           0           1           0           0
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/administration/imageuploaderscript.php                                                      300                    0           0           1           1           0
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/administration/printorder.php                                                               121                    0           0           1           1           0
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/administration/printorder.php                                                               167                    0           0           1           1           0
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/administration/productuploaderscript.php                                                    57                     0           0           1           1           1
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/administration/productuploaderscript.php                                                    91                     0           0           1           1           1
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/administration/swatchuploaderscript.php                                                     69                     0           0           1           1           0
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/administration/swatchuploaderscript.php                                                     116                    0           0           1           0           0
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/emsproxy.php                                                                                145                    0           0           0           1           0
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/emsproxy.php                                                                                234                    0           0           0           1           0
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/l4html/imageloader.php                                                                      115                    0           0           1           1           1
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/paypalipn.php                                                                               110                    0           0           1           1           1
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/paypalipn.php                                                                               132                    0           0           1           1           1
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/paypalipn.php                                                                               158                    0           0           1           1           1
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/paypalipn.php                                                                               182                    0           0           1           1           1
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/paypalipn.php                                                                               188                    0           0           1           1           1
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/paypalipn.php                                                                               296                    0           0           1           1           1
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/paypalipn.php                                                                               352                    0           0           1           1           1
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/paypalipn.php                                                                               380                    0           0           1           1           1
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/paypalipn.php                                                                               407                    0           0           1           1           1
TP       levelfourstorefront.8.1.14                                   levelfourstorefront.8.1.14/scripts/testsecurity.php                                                                            139                    0           0           1           1           1
TP       newsletter.3.6.4                                             newsletter.3.6.4/emails/edit.php                                                                                               149                    0           1           0           0           0
TP       newsletter.3.6.4                                             newsletter.3.6.4/plugin.php                                                                                                    453                    0           1           0           0           0
TP       odihost-newsletter-plugin                                    odihost-newsletter-plugin/includes/clickstat.php                                                                               8                      0           0           0           1           0
TP       odihost-newsletter-plugin                                    odihost-newsletter-plugin/includes/clickstat.php                                                                               9                      0           1           0           0           0
TP       odihost-newsletter-plugin                                    odihost-newsletter-plugin/includes/cronbatch.php                                                                               79                     0           1           0           0           0
TP       odihost-newsletter-plugin                                    odihost-newsletter-plugin/includes/cronbatch.php                                                                               83                     0           1           0           0           0
TP       odihost-newsletter-plugin                                    odihost-newsletter-plugin/includes/cronbatch.php                                                                               98                     0           1           0           0           0
TP       odihost-newsletter-plugin                                    odihost-newsletter-plugin/includes/email_schedule.php                                                                          15                     0           1           0           0           0
TP       odihost-newsletter-plugin                                    odihost-newsletter-plugin/includes/email_schedule_form.php                                                                     26                     0           1           0           0           0
TP       odihost-newsletter-plugin                                    odihost-newsletter-plugin/includes/exim.php                                                                                    32                     0           1           0           0           0
TP       odihost-newsletter-plugin                                    odihost-newsletter-plugin/includes/newsletter.php                                                                              17                     0           1           0           0           0
TP       odihost-newsletter-plugin                                    odihost-newsletter-plugin/includes/newsletter.php                                                                              47                     0           1           0           0           0
TP       odihost-newsletter-plugin                                    odihost-newsletter-plugin/includes/newsletter.php                                                                              174                    0           1           0           0           0
TP       odihost-newsletter-plugin                                    odihost-newsletter-plugin/includes/newsletter.php                                                                              190                    0           1           0           0           0
TP       odihost-newsletter-plugin                                    odihost-newsletter-plugin/includes/newsletter.php                                                                              194                    0           1           0           0           0
TP       odihost-newsletter-plugin                                    odihost-newsletter-plugin/includes/openstat.php                                                                                8                      1           1           0           1           0
TP       odihost-newsletter-plugin                                    odihost-newsletter-plugin/includes/save-user.php                                                                               24                     0           1           0           1           0
TP       odihost-newsletter-plugin                                    odihost-newsletter-plugin/includes/save-user.php                                                                               37                     0           1           0           0           0
TP       odihost-newsletter-plugin                                    odihost-newsletter-plugin/includes/subscriber.php                                                                              20                     0           1           0           1           0
TP       odihost-newsletter-plugin                                    odihost-newsletter-plugin/includes/subscriber.php                                                                              46                     0           0           0           1           0
TP       oqey-gallery.0.4.8                                           oqey-gallery.0.4.8/getimages.php                                                                                               20                     1           0           0           0           0
TP       photoracer                                                   photoracer/changefrom.php                                                                                                      49                     1           0           0           0           0
TP       photoracer                                                   photoracer/crono.php                                                                                                           22                     1           0           0           0           0
TP       photoracer                                                   photoracer/lib/prPage.php                                                                                                      161                    0           0           0           1           0
